BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
108653   111820   108402   22869    -9.2100000000e+02    -1.3096386091e+03    42.20       758.5 
108768   111935   108517   22900    -9.2100000000e+02    -1.3096386091e+03    42.20       758.9 
108883   112050   108632   22931    -9.2100000000e+02    -1.3096386091e+03    42.20       759.2 
108998   112165   108747   22962    -9.2100000000e+02    -1.3096386091e+03    42.20       759.6 
109113   112280   108862   22993    -9.2100000000e+02    -1.3096386091e+03    42.20       759.9 
109228   112395   108977   23024    -9.2100000000e+02    -1.3096386091e+03    42.20       760.3 
109343   112510   109092   23055    -9.2100000000e+02    -1.3096386091e+03    42.20       760.7 
109458   112625   109207   23086    -9.2100000000e+02    -1.3096386091e+03    42.20       761.1 
109573   112740   109322   23117    -9.2100000000e+02    -1.3096386091e+03    42.20       761.4 
109689   112856   109438   23148    -9.2100000000e+02    -1.3096386091e+03    42.20       761.8 
109805   112972   109554   23179    -9.2100000000e+02    -1.3096386091e+03    42.20       762.2 
109921   113088   109670   23210    -9.2100000000e+02    -1.3096386091e+03    42.20       762.5 
110037   113204   109786   23241    -9.2100000000e+02    -1.3096386091e+03    42.20       762.9 
110153   113320   109902   23272    -9.2100000000e+02    -1.3096386091e+03    42.20       763.2 
110269   113436   110018   23303    -9.2100000000e+02    -1.3096386091e+03    42.20       763.6 
110385   113552   110134   23334    -9.2100000000e+02    -1.3096386091e+03    42.20       763.9 
110501   113668   110250   23365    -9.2100000000e+02    -1.3096386091e+03    42.20       764.3 
110617   113784   110366   23396    -9.2100000000e+02    -1.3096386091e+03    42.20       764.6 
110733   113900   110482   23427    -9.2100000000e+02    -1.3096386091e+03    42.20       765.0 
110849   114016   110598   23458    -9.2100000000e+02    -1.3096386091e+03    42.20       765.3 
110965   114132   110714   23489    -9.2100000000e+02    -1.3096386091e+03    42.20       765.7 
111081   114248   110830   23520    -9.2100000000e+02    -1.3096386091e+03    42.20       766.0 
111197   114364   110946   23551    -9.2100000000e+02    -1.3096386091e+03    42.20       766.4 
111313   114480   111062   23582    -9.2100000000e+02    -1.3096386091e+03    42.20       766.7 
111429   114596   111178   23613    -9.2100000000e+02    -1.3096386091e+03    42.20       767.1 
111545   114712   111294   23644    -9.2100000000e+02    -1.3096386091e+03    42.20       767.4 
111661   114828   111410   23675    -9.2100000000e+02    -1.3096386091e+03    42.20       767.8 
111777   114944   111526   23706    -9.2100000000e+02    -1.3096386091e+03    42.20       768.1 
111892   115059   111641   23737    -9.2100000000e+02    -1.3096386091e+03    42.20       768.5 
112007   115174   111756   23768    -9.2100000000e+02    -1.3096386091e+03    42.20       768.8 
112122   115289   111871   23799    -9.2100000000e+02    -1.3096386091e+03    42.20       769.2 
112237   115404   111986   23830    -9.2100000000e+02    -1.3096386091e+03    42.20       769.5 
112352   115519   112101   23861    -9.2100000000e+02    -1.3096386091e+03    42.20       769.9 
112467   115634   112216   23892    -9.2100000000e+02    -1.3096386091e+03    42.20       770.2 
112582   115749   112331   23923    -9.2100000000e+02    -1.3096386091e+03    42.20       770.6 
112697   115864   112446   23954    -9.2100000000e+02    -1.3096386091e+03    42.20       770.9 
112812   115979   112561   23985    -9.2100000000e+02    -1.3096386091e+03    42.20       771.2 
112927   116094   112676   24016    -9.2100000000e+02    -1.3096386091e+03    42.20       771.6 
113042   116209   112791   24047    -9.2100000000e+02    -1.3096386091e+03    42.20       771.9 
113157   116324   112906   24078    -9.2100000000e+02    -1.3096386091e+03    42.20       772.3 
113272   116439   113021   24109    -9.2100000000e+02    -1.3096386091e+03    42.20       772.6 
113387   116554   113136   24140    -9.2100000000e+02    -1.3096386091e+03    42.20       772.9 
113503   116670   113252   24171    -9.2100000000e+02    -1.3096386091e+03    42.20       773.3 
113619   116786   113368   24202    -9.2100000000e+02    -1.3096386091e+03    42.20       773.7 
113735   116902   113484   24233    -9.2100000000e+02    -1.3096386091e+03    42.20       774.0 
113851   117018   113600   24264    -9.2100000000e+02    -1.3096386091e+03    42.20       774.4 
113967   117134   113716   24295    -9.2100000000e+02    -1.3096386091e+03    42.20       774.7 
114083   117250   113832   24326    -9.2100000000e+02    -1.3096386091e+03    42.20       775.1 
114199   117366   113948   24357    -9.2100000000e+02    -1.3096386091e+03    42.20       775.5 
114315   117482   114064   24388    -9.2100000000e+02    -1.3096386091e+03    42.20       775.8 
114431   117598   114180   24419    -9.2100000000e+02    -1.3096386091e+03    42.20       776.2 
114547   117714   114296   24450    -9.2100000000e+02    -1.3096386091e+03    42.20       776.6 
114663   117830   114412   24481    -9.2100000000e+02    -1.3096386091e+03    42.20       776.9 
114779   117946   114528   24512    -9.2100000000e+02    -1.3096386091e+03    42.20       777.3 
114895   118062   114644   24543    -9.2100000000e+02    -1.3096386091e+03    42.20       777.6 
115011   118178   114760   24574    -9.2100000000e+02    -1.3096386091e+03    42.20       778.0 
115127   118294   114876   24605    -9.2100000000e+02    -1.3096386091e+03    42.20       778.4 
115243   118410   114992   24636    -9.2100000000e+02    -1.3096386091e+03    42.20       778.7 
115359   118526   115108   24667    -9.2100000000e+02    -1.3096386091e+03    42.20       779.1 
115475   118642   115224   24698    -9.2100000000e+02    -1.3096386091e+03    42.20       779.4 
115591   118758   115340   24729    -9.2100000000e+02    -1.3096386091e+03    42.20       779.8 
115706   118873   115455   24760    -9.2100000000e+02    -1.3096386091e+03    42.20       780.2 
115821   118988   115570   24791    -9.2100000000e+02    -1.3096386091e+03    42.20       780.5 
115936   119103   115685   24822    -9.2100000000e+02    -1.3096386091e+03    42.20       780.9 
116051   119218   115800   24853    -9.2100000000e+02    -1.3096386091e+03    42.20       781.2 
116166   119333   115915   24884    -9.2100000000e+02    -1.3096386091e+03    42.20       781.6 
116281   119448   116030   24915    -9.2100000000e+02    -1.3096386091e+03    42.20       781.9 
116396   119563   116145   24946    -9.2100000000e+02    -1.3096386091e+03    42.20       782.3 
116511   119678   116260   24977    -9.2100000000e+02    -1.3096386091e+03    42.20       782.7 
116626   119793   116375   25008    -9.2100000000e+02    -1.3096386091e+03    42.20       783.0 
116741   119908   116490   25039    -9.2100000000e+02    -1.3096386091e+03    42.20       783.4 
116856   120023   116605   25070    -9.2100000000e+02    -1.3096386091e+03    42.20       783.7 
116971   120138   116720   25101    -9.2100000000e+02    -1.3096386091e+03    42.20       784.1 
117086   120253   116835   25132    -9.2100000000e+02    -1.3096386091e+03    42.20       784.4 
117201   120368   116950   25163    -9.2100000000e+02    -1.3096386091e+03    42.20       784.8 
117316   120483   117065   25194    -9.2100000000e+02    -1.3096386091e+03    42.20       785.2 
117432   120599   117181   25225    -9.2100000000e+02    -1.3096386091e+03    42.20       785.5 
117548   120715   117297   25256    -9.2100000000e+02    -1.3096386091e+03    42.20       785.9 
117664   120831   117413   25287    -9.2100000000e+02    -1.3096386091e+03    42.20       786.3 
117780   120947   117529   25318    -9.2100000000e+02    -1.3096386091e+03    42.20       786.6 
117896   121063   117645   25349    -9.2100000000e+02    -1.3096386091e+03    42.20       787.0 
118012   121179   117761   25380    -9.2100000000e+02    -1.3096386091e+03    42.20       787.3 
118128   121295   117877   25411    -9.2100000000e+02    -1.3096386091e+03    42.20       787.7 
118244   121411   117993   25442    -9.2100000000e+02    -1.3096386091e+03    42.20       788.0 
118360   121527   118109   25473    -9.2100000000e+02    -1.3096386091e+03    42.20       788.4 
118476   121643   118225   25504    -9.2100000000e+02    -1.3096386091e+03    42.20       788.8 
118592   121759   118341   25535    -9.2100000000e+02    -1.3096386091e+03    42.20       789.1 
118708   121875   118457   25566    -9.2100000000e+02    -1.3096386091e+03    42.20       789.4 
118824   121991   118573   25597    -9.2100000000e+02    -1.3096386091e+03    42.20       789.8 
118940   122107   118689   25628    -9.2100000000e+02    -1.3096386091e+03    42.20       790.2 
119056   122223   118805   25659    -9.2100000000e+02    -1.3096386091e+03    42.20       790.6 
119172   122339   118921   25690    -9.2100000000e+02    -1.3096386091e+03    42.20       791.0 
119288   122455   119037   25721    -9.2100000000e+02    -1.3096386091e+03    42.20       791.4 
119404   122571   119153   25752    -9.2100000000e+02    -1.3096386091e+03    42.20       791.7 
119520   122687   119269   25783    -9.2100000000e+02    -1.3096386091e+03    42.20       792.2 
119635   122802   119384   25814    -9.2100000000e+02    -1.3096386091e+03    42.20       792.5 
119750   122917   119499   25845    -9.2100000000e+02    -1.3096386091e+03    42.20       792.9 
119865   123032   119614   25876    -9.2100000000e+02    -1.3096386091e+03    42.20       793.2 
119980   123147   119729   25907    -9.2100000000e+02    -1.3096386091e+03    42.20       793.6 
120095   123262   119844   25938    -9.2100000000e+02    -1.3096386091e+03    42.20       793.9 
120210   123377   119959   25969    -9.2100000000e+02    -1.3096386091e+03    42.20       794.3 
120325   123492   120074   26000    -9.2100000000e+02    -1.3096386091e+03    42.20       794.6 
120440   123607   120189   26031    -9.2100000000e+02    -1.3096386091e+03    42.20       794.9 
120555   123722   120304   26062    -9.2100000000e+02    -1.3096386091e+03    42.20       795.3 
120670   123837   120419   26093    -9.2100000000e+02    -1.3096386091e+03    42.20       795.6 
120785   123952   120534   26124    -9.2100000000e+02    -1.3096386091e+03    42.20       795.9 
120900   124067   120649   26155    -9.2100000000e+02    -1.3096386091e+03    42.20       796.3 
121015   124182   120764   26186    -9.2100000000e+02    -1.3096386091e+03    42.20       796.7 
121130   124297   120879   26217    -9.2100000000e+02    -1.3096386091e+03    42.20       797.0 
121245   124412   120994   26248    -9.2100000000e+02    -1.3096386091e+03    42.20       797.3 
121360   124527   121109   26279    -9.2100000000e+02    -1.3096386091e+03    42.20       797.7 
121476   124643   121225   26310    -9.2100000000e+02    -1.3096386091e+03    42.20       798.1 
121592   124759   121341   26341    -9.2100000000e+02    -1.3096386091e+03    42.20       798.4 
121708   124875   121457   26372    -9.2100000000e+02    -1.3096386091e+03    42.20       798.8 
121824   124991   121573   26403    -9.2100000000e+02    -1.3096386091e+03    42.20       799.1 
121940   125107   121689   26434    -9.2100000000e+02    -1.3096386091e+03    42.20       799.5 
122056   125223   121805   26465    -9.2100000000e+02    -1.3096386091e+03    42.20       799.8 
122172   125339   121921   26496    -9.2100000000e+02    -1.3096386091e+03    42.20       800.2 
122288   125455   122037   26527    -9.2100000000e+02    -1.3096386091e+03    42.20       800.5 
122404   125571   122153   26558    -9.2100000000e+02    -1.3096386091e+03    42.20       800.8 
122520   125687   122269   26589    -9.2100000000e+02    -1.3096386091e+03    42.20       801.2 
122636   125803   122385   26620    -9.2100000000e+02    -1.3096386091e+03    42.20       801.6 
122752   125919   122501   26651    -9.2100000000e+02    -1.3096386091e+03    42.20       801.9 
122868   126035   122617   26682    -9.2100000000e+02    -1.3096386091e+03    42.20       802.3 
122984   126151   122733   26713    -9.2100000000e+02    -1.3096386091e+03    42.20       802.6 
123100   126267   122849   26744    -9.2100000000e+02    -1.3096386091e+03    42.20       803.0 
123216   126383   122965   26775    -9.2100000000e+02    -1.3096386091e+03    42.20       803.3 
123332   126499   123081   26806    -9.2100000000e+02    -1.3096386091e+03    42.20       803.7 
123448   126615   123197   26837    -9.2100000000e+02    -1.3096386091e+03    42.20       804.0 
123564   126731   123313   26868    -9.2100000000e+02    -1.3096386091e+03    42.20       804.4 
123679   126846   123428   26899    -9.2100000000e+02    -1.3096386091e+03    42.20       804.7 
123794   126961   123543   26930    -9.2100000000e+02    -1.3096386091e+03    42.20       805.0 
123909   127076   123658   26961    -9.2100000000e+02    -1.3096386091e+03    42.20       805.4 
124024   127191   123773   26992    -9.2100000000e+02    -1.3096386091e+03    42.20       805.7 
124139   127306   123888   27023    -9.2100000000e+02    -1.3096386091e+03    42.20       806.1 
124254   127421   124003   27054    -9.2100000000e+02    -1.3096386091e+03    42.20       806.4 
124369   127536   124118   27085    -9.2100000000e+02    -1.3096386091e+03    42.20       806.8 
124484   127651   124233   27116    -9.2100000000e+02    -1.3096386091e+03    42.20       807.1 
124599   127766   124348   27147    -9.2100000000e+02    -1.3096386091e+03    42.20       807.4 
124714   127881   124463   27178    -9.2100000000e+02    -1.3096386091e+03    42.20       807.8 
