BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
1970747  1629957  721060   165      -1.0200000000e+03    -1.0811470099e+03    5.99        1643.0
1970951  1630108  721110   107      -1.0200000000e+03    -1.0811455266e+03    5.99        1643.2
1971123  1630257  721172   86       -1.0200000000e+03    -1.0811418733e+03    5.99        1643.4
1971295  1630403  721244   154      -1.0200000000e+03    -1.0811409152e+03    5.99        1643.5
1971480  1630552  721303   137      -1.0200000000e+03    -1.0811387862e+03    5.99        1643.7
1971661  1630700  721370   151      -1.0200000000e+03    -1.0811333830e+03    5.99        1643.9
1971834  1630847  721439   203      -1.0200000000e+03    -1.0811317966e+03    5.99        1644.0
1972010  1630992  721505   131      -1.0200000000e+03    -1.0811261715e+03    5.99        1644.2
1972197  1631139  721564   140      -1.0200000000e+03    -1.0811255932e+03    5.99        1644.4
1972380  1631290  721629   138      -1.0200000000e+03    -1.0811211276e+03    5.99        1644.6
1972577  1631442  721682   140      -1.0200000000e+03    -1.0811209390e+03    5.99        1644.7
1972749  1631592  721754   128      -1.0200000000e+03    -1.0811149758e+03    5.99        1644.9
1972921  1631736  721812   129      -1.0200000000e+03    -1.0811124443e+03    5.99        1645.1
1973103  1631888  721866   112      -1.0200000000e+03    -1.0811116102e+03    5.99        1645.2
1973293  1632041  721928   97       -1.0200000000e+03    -1.0811116102e+03    5.99        1645.4
1973477  1632192  721996   158      -1.0200000000e+03    -1.0811116102e+03    5.99        1645.6
1973671  1632343  722072   133      -1.0200000000e+03    -1.0811116102e+03    5.99        1645.8
1973857  1632494  722128   218      -1.0200000000e+03    -1.0811115900e+03    5.99        1645.9
1974051  1632646  722188   66       -1.0200000000e+03    -1.0811115900e+03    5.99        1646.1
1974234  1632796  722235   144      -1.0200000000e+03    -1.0811115900e+03    5.99        1646.3
1974420  1632945  722301   158      -1.0200000000e+03    -1.0811115900e+03    5.99        1646.5
1974592  1633090  722369   141      -1.0200000000e+03    -1.0811115900e+03    5.99        1646.6
1974783  1633242  722428   89       -1.0200000000e+03    -1.0811115900e+03    5.99        1646.8
1974967  1633394  722490   136      -1.0200000000e+03    -1.0811065341e+03    5.99        1647.0
1975137  1633544  722542   156      -1.0200000000e+03    -1.0811065341e+03    5.99        1647.1
1975318  1633696  722611   89       -1.0200000000e+03    -1.0811052879e+03    5.99        1647.4
1975497  1633842  722684   118      -1.0200000000e+03    -1.0811030134e+03    5.99        1647.5
1975675  1633990  722744   191      -1.0200000000e+03    -1.0811028948e+03    5.99        1647.7
1975860  1634138  722797   196      -1.0200000000e+03    -1.0811026466e+03    5.99        1647.9
1976045  1634285  722860   75       -1.0200000000e+03    -1.0811026466e+03    5.99        1648.0
1976232  1634436  722915   122      -1.0200000000e+03    -1.0810944761e+03    5.99        1648.2
1976406  1634588  722993   132      -1.0200000000e+03    -1.0810902046e+03    5.99        1648.4
1976592  1634732  723051   120      -1.0200000000e+03    -1.0810893990e+03    5.99        1648.6
1976759  1634877  723124   155      -1.0200000000e+03    -1.0810860420e+03    5.99        1648.7
1976936  1635025  723183   155      -1.0200000000e+03    -1.0810860420e+03    5.99        1648.9
1977134  1635175  723241   178      -1.0200000000e+03    -1.0810845966e+03    5.99        1649.0
1977308  1635322  723315   66       -1.0200000000e+03    -1.0810812196e+03    5.99        1649.2
1977494  1635471  723367   104      -1.0200000000e+03    -1.0810771183e+03    5.99        1649.3
1977685  1635624  723432   98       -1.0200000000e+03    -1.0810763071e+03    5.99        1649.5
1977860  1635778  723497   120      -1.0200000000e+03    -1.0810747815e+03    5.99        1649.7
1978040  1635927  723553   88       -1.0200000000e+03    -1.0810747815e+03    5.99        1649.9
1978220  1636077  723629   122      -1.0200000000e+03    -1.0810743470e+03    5.99        1650.1
1978424  1636229  723669   224      -1.0200000000e+03    -1.0810743470e+03    5.99        1650.2
1978609  1636382  723724   138      -1.0200000000e+03    -1.0810743470e+03    5.99        1650.4
1978803  1636534  723782   125      -1.0200000000e+03    -1.0810743470e+03    5.99        1650.6
1979004  1636686  723829   141      -1.0200000000e+03    -1.0810726717e+03    5.99        1650.8
1979177  1636836  723900   145      -1.0200000000e+03    -1.0810666606e+03    5.99        1651.0
1979359  1636984  723960   128      -1.0200000000e+03    -1.0810614916e+03    5.99        1651.2
1979533  1637131  724024   171      -1.0200000000e+03    -1.0810575323e+03    5.99        1651.3
1979734  1637285  724073   137      -1.0200000000e+03    -1.0810554001e+03    5.99        1651.5
1979919  1637438  724130   158      -1.0200000000e+03    -1.0810538321e+03    5.99        1651.7
1980108  1637592  724183   75       -1.0200000000e+03    -1.0810538321e+03    5.99        1651.9
1980314  1637749  724233   180      -1.0200000000e+03    -1.0810538321e+03    5.99        1652.0
1980490  1637901  724291   127      -1.0200000000e+03    -1.0810538321e+03    5.99        1652.2
1980683  1638053  724348   43       -1.0200000000e+03    -1.0810538321e+03    5.99        1652.4
1980868  1638206  724415   175      -1.0200000000e+03    -1.0810538321e+03    5.99        1652.6
1981048  1638358  724467   109      -1.0200000000e+03    -1.0810538321e+03    5.99        1652.7
1981250  1638510  724515   166      -1.0200000000e+03    -1.0810513382e+03    5.99        1652.9
1981447  1638660  724562   130      -1.0200000000e+03    -1.0810513382e+03    5.99        1653.1
1981625  1638812  724632   121      -1.0200000000e+03    -1.0810497668e+03    5.99        1653.3
1981798  1638956  724695   96       -1.0200000000e+03    -1.0810452266e+03    5.98        1653.5
1981974  1639104  724765   67       -1.0200000000e+03    -1.0810452266e+03    5.98        1653.7
1982170  1639256  724817   134      -1.0200000000e+03    -1.0810424341e+03    5.98        1653.9
1982345  1639403  724890   144      -1.0200000000e+03    -1.0810400776e+03    5.98        1654.0
1982530  1639552  724943   154      -1.0200000000e+03    -1.0810359462e+03    5.98        1654.2
1982698  1639700  725017   172      -1.0200000000e+03    -1.0810291124e+03    5.98        1654.4
1982867  1639843  725080   129      -1.0200000000e+03    -1.0810291124e+03    5.98        1654.5
1983033  1639987  725148   172      -1.0200000000e+03    -1.0810291124e+03    5.98        1654.7
1983210  1640132  725217   129      -1.0200000000e+03    -1.0810291124e+03    5.98        1654.8
1983394  1640275  725271   137      -1.0200000000e+03    -1.0810291124e+03    5.98        1655.0
1983571  1640424  725336   118      -1.0200000000e+03    -1.0810291124e+03    5.98        1655.1
1983752  1640571  725403   61       -1.0200000000e+03    -1.0810291124e+03    5.98        1655.3
1983928  1640716  725463   124      -1.0200000000e+03    -1.0810291124e+03    5.98        1655.5
1984116  1640867  725515   169      -1.0200000000e+03    -1.0810291124e+03    5.98        1655.7
1984294  1641014  725573   143      -1.0200000000e+03    -1.0810291124e+03    5.98        1655.8
1984480  1641160  725637   141      -1.0200000000e+03    -1.0810291124e+03    5.98        1656.0
1984642  1641302  725713   201      -1.0200000000e+03    -1.0810291124e+03    5.98        1656.1
1984823  1641452  725782   112      -1.0200000000e+03    -1.0810291124e+03    5.98        1656.3
1985004  1641600  725843   55       -1.0200000000e+03    -1.0810279909e+03    5.98        1656.5
1985177  1641747  725912   97       -1.0200000000e+03    -1.0810231509e+03    5.98        1656.6
1985357  1641892  725972   131      -1.0200000000e+03    -1.0810211416e+03    5.98        1656.8
1985537  1642040  726030   180      -1.0200000000e+03    -1.0810192974e+03    5.98        1657.0
1985712  1642189  726095   117      -1.0200000000e+03    -1.0810185492e+03    5.98        1657.1
1985883  1642332  726150   152      -1.0200000000e+03    -1.0810178519e+03    5.98        1657.3
1986055  1642480  726218   135      -1.0200000000e+03    -1.0810178519e+03    5.98        1657.5
1986222  1642626  726287   135      -1.0200000000e+03    -1.0810178519e+03    5.98        1657.6
1986405  1642778  726352   212      -1.0200000000e+03    -1.0810178519e+03    5.98        1657.8
1986585  1642930  726412   129      -1.0200000000e+03    -1.0810178519e+03    5.98        1657.9
1986762  1643078  726479   77       -1.0200000000e+03    -1.0810178519e+03    5.98        1658.1
1986939  1643228  726556   137      -1.0200000000e+03    -1.0810178519e+03    5.98        1658.3
1987116  1643375  726619   155      -1.0200000000e+03    -1.0810178519e+03    5.98        1658.4
1987288  1643524  726697   108      -1.0200000000e+03    -1.0810178519e+03    5.98        1658.6
1987459  1643674  726766   147      -1.0200000000e+03    -1.0810178519e+03    5.98        1658.8
1987642  1643824  726823   186      -1.0200000000e+03    -1.0810178519e+03    5.98        1658.9
1987819  1643973  726892   130      -1.0200000000e+03    -1.0810178519e+03    5.98        1659.1
1988001  1644120  726954   89       -1.0200000000e+03    -1.0810171306e+03    5.98        1659.3
1988192  1644273  727011   142      -1.0200000000e+03    -1.0810165891e+03    5.98        1659.4
1988382  1644425  727063   233      -1.0200000000e+03    -1.0810165891e+03    5.98        1659.6
1988578  1644580  727133   159      -1.0200000000e+03    -1.0810165891e+03    5.98        1659.8
1988767  1644729  727192   109      -1.0200000000e+03    -1.0810144542e+03    5.98        1660.0
1988964  1644879  727243   195      -1.0200000000e+03    -1.0810144542e+03    5.98        1660.2
1989158  1645028  727303   99       -1.0200000000e+03    -1.0810104797e+03    5.98        1660.4
1989338  1645179  727367   139      -1.0200000000e+03    -1.0810104797e+03    5.98        1660.5
1989517  1645329  727440   143      -1.0200000000e+03    -1.0810104797e+03    5.98        1660.7
1989685  1645474  727500   164      -1.0200000000e+03    -1.0810104797e+03    5.98        1660.8
1989867  1645621  727566   140      -1.0200000000e+03    -1.0810104797e+03    5.98        1661.0
1990050  1645772  727621   172      -1.0200000000e+03    -1.0810077586e+03    5.98        1661.3
1990228  1645919  727677   158      -1.0200000000e+03    -1.0810065372e+03    5.98        1661.5
1990405  1646070  727740   137      -1.0200000000e+03    -1.0810065372e+03    5.98        1661.6
1990591  1646220  727802   125      -1.0200000000e+03    -1.0810048592e+03    5.98        1661.8
1990767  1646371  727872   60       -1.0200000000e+03    -1.0810048592e+03    5.98        1662.0
1990943  1646522  727934   168      -1.0200000000e+03    -1.0810048592e+03    5.98        1662.2
1991126  1646673  727993   75       -1.0200000000e+03    -1.0810046133e+03    5.98        1662.3
1991309  1646823  728056   131      -1.0200000000e+03    -1.0810009078e+03    5.98        1662.5
1991486  1646974  728127   150      -1.0200000000e+03    -1.0810009078e+03    5.98        1662.7
1991668  1647124  728195   97       -1.0200000000e+03    -1.0809996312e+03    5.98        1662.8
1991847  1647273  728250   128      -1.0200000000e+03    -1.0809996312e+03    5.98        1663.0
1992034  1647422  728309   32       -1.0200000000e+03    -1.0809996312e+03    5.98        1663.1
1992224  1647567  728359   144      -1.0200000000e+03    -1.0809996312e+03    5.98        1663.3
1992403  1647713  728412   113      -1.0200000000e+03    -1.0809964547e+03    5.98        1663.5
1992581  1647859  728468   121      -1.0200000000e+03    -1.0809897571e+03    5.98        1663.6
1992765  1648006  728524   132      -1.0200000000e+03    -1.0809874983e+03    5.98        1663.8
1992943  1648150  728588   152      -1.0200000000e+03    -1.0809874983e+03    5.98        1663.9
1993121  1648300  728662   150      -1.0200000000e+03    -1.0809874983e+03    5.98        1664.1
1993305  1648449  728734   175      -1.0200000000e+03    -1.0809874983e+03    5.98        1664.2
1993493  1648598  728790   148      -1.0200000000e+03    -1.0809874983e+03    5.98        1664.4
1993676  1648750  728855   64       -1.0200000000e+03    -1.0809808401e+03    5.98        1664.6
1993853  1648898  728926   148      -1.0200000000e+03    -1.0809799181e+03    5.98        1664.7
1994028  1649041  728987   167      -1.0200000000e+03    -1.0809762378e+03    5.98        1664.9
1994194  1649189  729055   220      -1.0200000000e+03    -1.0809762378e+03    5.98        1665.0
1994372  1649340  729129   143      -1.0200000000e+03    -1.0809762378e+03    5.98        1665.2
1994549  1649490  729192   68       -1.0200000000e+03    -1.0809762378e+03    5.98        1665.4
1994731  1649643  729258   238      -1.0200000000e+03    -1.0809762378e+03    5.98        1665.5
1994918  1649796  729319   224      -1.0200000000e+03    -1.0809732798e+03    5.98        1665.7
1995083  1649940  729396   121      -1.0200000000e+03    -1.0809724827e+03    5.98        1665.9
1995282  1650090  729439   156      -1.0200000000e+03    -1.0809689168e+03    5.98        1666.0
1995468  1650237  729493   149      -1.0200000000e+03    -1.0809688390e+03    5.98        1666.2
1995643  1650389  729566   115      -1.0200000000e+03    -1.0809678404e+03    5.98        1666.4
1995830  1650539  729621   134      -1.0200000000e+03    -1.0809640976e+03    5.98        1666.5
1996014  1650686  729681   205      -1.0200000000e+03    -1.0809548706e+03    5.98        1666.7
1996216  1650837  729741   209      -1.0200000000e+03    -1.0809548706e+03    5.98        1666.8
1996407  1650988  729806   214      -1.0200000000e+03    -1.0809515662e+03    5.98        1667.0
1996592  1651133  729861   146      -1.0200000000e+03    -1.0809452424e+03    5.98        1667.2
1996772  1651281  729925   185      -1.0200000000e+03    -1.0809428289e+03    5.97        1667.3
1996961  1651429  729980   158      -1.0200000000e+03    -1.0809397667e+03    5.97        1667.5
1997173  1651582  730020   174      -1.0200000000e+03    -1.0809375000e+03    5.97        1667.6
1997363  1651731  730078   148      -1.0200000000e+03    -1.0809303827e+03    5.97        1667.8
1997562  1651883  730145   169      -1.0200000000e+03    -1.0809289750e+03    5.97        1667.9
